SampleID,StationID,Station_D,SampleDateTime,Latitude,Longitude,Depth,Temperature,Salinity,Sigma-T,Conductivity,Beam Attenuation,Chla Fluor,Dissolved Oxygen (Model 43),DO % Saturation,Air Irradiance,Water Irradiance,pH <2>,TA in (mmol/kgSW),TCO2 in (mmol/kgSW),t(oC) out,P (dbars) out,pH out,fCO2 out (matm),pCO2 out (matm),HCO3 out (mmol/kgSW),CO3 out (mmol/kgSW),CO2 out (mmol/kgSW),B Alk out (mmol/kgSW),OH out (mmol/kgSW),P Alk out (mmol/kgSW),Si Alk out (mmol/kgSW) ,Revelle out,WCa out,WAr out,xCO2 out (dry at 1 atm) (ppm),Field Replicate,Data Source,VINDTA Sample Name,Sampled Bottle Name,Sampling Date,Sampling Depth,Salinity - Carolina,Salinity - Ries ,Run T,Sampling T,Pressure,Comments
WN1940A5,F22,F22-d,5/16/2019 13:19,42.48005676,-70.61836243,77.07218933,4.29651165,32.37719727,25.67129517,30.62410355,1.16414547,0.311829031,9.401979446,89.66711426,1366.254639,0.506786168,8.580354691,2206.063994,2086.077069,4.29651165,87.07218933,8.097846881,422.4082466,424.1679327,1969.123593,94.01306555,22.94045997,48.15803982,0.766482143,0,0,15.1399041,2.236489008,1.405188662,427.607956,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN19407B,N07,N07-s,5/16/2019 11:27,42.35613251,-70.70516205,1.802466273,9.089701653,28.99316025,22.40590096,31.41974831,0.875160038,1.069957733,10.47344971,109.3964615,1808.776978,522.6958618,8.613845825,1988.886475,1836.346432,9.089701653,11.80246639,8.19491842,325.8650337,327.1394371,1709.552487,111.5346276,15.25934764,54.83501526,1.438060025,0,0,12.98270827,2.741147155,1.715363594,330.8477899,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN19407A,N07,N07-m,5/16/2019 11:26,42.35612106,-70.70526123,7.366774082,8.637347221,29.25891113,22.67979813,31.31954575,0.787394643,2.966187954,10.30371284,106.7052231,1771.782837,100.761673,8.60845089,2033.510019,1882.285125,8.637347221,17.36677361,8.187818187,336.9076472,338.2330419,1754.723915,111.5660313,15.99516643,54.30091029,1.361666923,0,0,13.20170763,2.734694661,1.711729459,341.9498389,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN194077,N07,N07-d,5/16/2019 11:22,42.35622025,-70.70562744,48.55162048,4.60025692,32.17089844,25.47611046,30.68953323,1.184970856,0.602769256,9.160268784,87.89427185,1765.774658,0.483758837,8.625425339,2176.021019,2087.903069,4.60025692,58.55162048,8.00409454,532.7429308,534.9533031,1982.620491,76.63253793,28.64994677,39.51493999,0.63315145,0,0,16.55264645,1.835289998,1.152552368,539.3863933,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN19404E,F06,F06-s,5/16/2019 9:31,42.16863632,-70.5766983,2.629266262,9.626988411,29.17835045,22.46918106,32.03311157,0.761126339,0.620834947,10.2194891,108.1703949,2043.682007,595.6850586,8.84379673,2004.014628,1829.539217,9.626988411,12.62926579,8.238880396,292.9931148,294.1309681,1690.760542,125.318173,13.46047825,60.94181775,1.683484869,0,0,12.17266707,3.077387227,1.928721931,297.5890994,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN19404D,F06,F06-m,5/16/2019 9:30,42.16887665,-70.57665253,9.441113472,9.117634773,29.41457558,22.7311039,31.85799599,0.810442328,1.82396543,10.14968014,106.3679352,,112.4280548,8.854626656,2039.286951,1880.603342,9.117634773,19.44111252,8.197233595,330.3473907,331.6388533,1748.865882,116.3204084,15.41708597,56.32512876,1.463550462,0,0,12.89656021,2.848501487,1.785312569,335.4045109,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN19404A,F06,F06-d,5/16/2019 9:26,42.16975784,-70.5769043,29.33308411,5.660626411,31.61379623,24.91815376,31.08024597,0.83480531,0.708068311,9.822967529,96.34886932,2067.598145,2.972877026,8.894797325,2150.650577,2010.010507,5.660626411,39.33308411,8.153276192,367.5852073,369.0890294,1885.486037,105.4328378,19.09154075,53.32578659,0.982150219,0,0,14.01835388,2.541452024,1.59550583,372.3852605,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN1950CF,N01,N01-s,6/6/2019 14:44,42.41979599,-70.86574554,1.857568622,13.56777287,29.86047935,22.3056488,35.99768829,0.980198324,0.98466742,9.751166344,112.8689346,2075.371094,942.2103271,8.359487534,2050.765672,1872.946,13.56777287,11.85756874,8.172627792,365.5490451,366.8982801,1727.936068,130.2810628,14.72891188,60.14124411,2.135142891,0,0,12.08349565,3.197388053,2.023041884,372.514502,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN1950CD,N01,N01-m1,6/6/2019 14:42,42.41962814,-70.86516571,14.67160511,7.313664913,31.16270065,24.35641098,32.0446701,0.855054021,2.170974255,10.2168026,103.8950043,2075.344238,30.19776535,8.423593521,2069.599061,1942.199122,7.313664913,24.67160606,8.107814405,407.7982304,409.4305847,1825.202356,96.9592693,20.03750533,49.45289902,1.035473283,0,0,14.28562325,2.349337501,1.476224413,413.533756,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN1950CB,N01,N01-d,6/6/2019 14:39,42.41941071,-70.86431122,31.23562622,5.98378849,31.56929588,24.84506607,31.31111717,1.052164316,2.784649611,9.030640602,89.2381134,2070.859863,1.966933489,8.449632645,2144.66778,2064.985703,5.98378849,41.23562622,7.968228122,588.7740215,591.1724713,1962.241867,72.50544884,30.23837328,36.76665055,0.662248442,0,0,16.81972518,1.747446224,1.097399577,596.5728421,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN1950B0,F22,F22-s,6/6/2019 13:28,42.47891998,-70.61734009,1.886426449,13.45416641,29.89846039,22.35723495,35.94260788,0.920339167,1.123579025,9.687203407,111.889389,1989.676147,658.3693237,8.327944756,2046.738155,1876.994242,13.45416641,11.88642597,8.154434059,382.3969421,383.8104163,1736.38542,125.149609,15.45923971,58.03529386,2.027523957,0,0,12.35005493,3.070418858,1.942495783,389.6414012,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN1950AE,F22,F22-m1,6/6/2019 13:26,42.47912216,-70.61743164,39.88549805,5.989964485,31.79613113,25.02350426,31.52323532,0.689879894,1.203794837,10.0953474,99.92201996,2053.607666,0.847074151,8.400737762,2149.684687,2024.906101,5.989964485,49.88549805,8.101671487,419.7911457,421.5010816,1906.892915,96.48697082,21.52633566,48.92222296,0.905704608,0,0,14.68928552,2.318793643,1.457230112,425.3526825,Y,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN1950AE,F22,F22-m2,6/6/2019 13:26,42.47912216,-70.61743164,39.88549805,5.989964485,31.79613113,25.02350426,31.52323532,0.689879894,1.203794837,10.0953474,99.92201996,2053.607666,0.847074151,8.400737762,2151.333671,2020.163012,5.989964485,49.88549805,8.119423361,401.4073438,403.0423969,1899.458692,100.1206657,20.58363857,50.70000084,0.943491704,0,0,14.40729609,2.406119305,1.512109331,406.7253257,Y,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN1950AD,F22,F22-d,6/6/2019 13:24,42.4791069,-70.61752319,77.35188293,5.232358456,32.10239792,25.35373116,31.17346573,1.785550475,1.41063261,9.548269272,92.99238586,1931.642334,0.546289742,8.41034317,2178.786745,2086.123162,5.232358456,87.35188293,8.008922182,529.7806421,531.960352,1978.925219,79.33784853,27.85991815,40.51477375,0.683663657,0,0,16.30878181,1.889722324,1.1878707,536.569379,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN195083,N07,N07-s,6/6/2019 11:25,42.35538864,-70.70752716,1.767789125,13.11407185,29.94913483,22.462286,35.70912933,0.937315881,1.530956388,10.02398491,114.9935226,1604.071045,546.4693604,8.338418007,2052.309513,1855.801534,13.11407185,11.76778889,8.22167498,319.4201293,320.6059748,1701.217746,141.5357801,13.04803241,65.73305219,2.295141306,0,0,11.49433369,3.470392827,2.194398223,325.3680607,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN195081,N07,N07-m,6/6/2019 11:22,42.35551071,-70.70735931,19.09803963,7.541848183,31.08241653,24.26265144,32.16250992,0.865111351,3.783282042,10.43527412,106.6255493,2007.237549,12.76790524,8.392036438,2125.898021,1996.021491,7.541848183,29.09803963,8.106828534,420.7222013,422.4012473,1875.539964,99.96197813,20.519543,49.39033109,1.053836565,0,0,14.36148652,2.421114634,1.521580682,426.7018607,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN19507F,N07,N07-d,6/6/2019 11:20,42.35609055,-70.70687866,45.33039474,5.060845375,31.85866928,25.17942047,30.8024025,1.377119899,1.857811928,8.833335876,85.53610229,2457.56958,0.624314189,8.424736977,2166.521042,2086.175095,5.060845375,55.33039474,7.977556831,572.0281234,574.3870155,1983.056193,72.80796232,30.31098452,37.24205094,0.620378216,0,0,16.89137749,1.74742798,1.097091584,579.3046775,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN195053,F06,F06-s,6/6/2019 9:29,42.16968155,-70.57692719,1.447148323,12.47624874,29.93315697,22.57044601,35.15337753,0.881393552,1.375130892,9.920166016,112.2680817,960.3413086,328.9361267,8.29213047,2046.96728,1865.459054,12.47624874,11.44714832,8.196677714,339.2499503,340.5197701,1719.527366,131.7899796,14.14179449,61.8289888,2.039570225,0,0,11.97029367,3.230131552,2.039828629,345.3676731,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN195051,F06,F06-m,6/6/2019 9:27,42.16973495,-70.57682037,13.2824707,7.82856369,31.08393288,24.22434425,32.40146637,0.909471512,4.413367271,10.92315674,112.3537827,931.5440674,13.37300301,8.330355644,2123.733063,2004.352484,7.82856369,23.2824707,8.073257524,459.7612742,461.5892291,1887.989497,94.16020494,22.20292954,46.43099352,1.003158987,0,0,14.81407744,2.283217329,1.435439574,466.3826685,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN19504F,F06,F06-d,6/6/2019 9:25,42.16978455,-70.57675171,26.90326881,5.560605526,31.75098228,25.0381012,31.11737633,0.955468059,3.117983341,9.11973381,89.3170929,1246.88562,1.54296875,8.365048409,2149.291589,2058.54916,5.560605526,36.90326691,8.007128925,531.8302598,534.0089054,1952.880964,77.96972553,27.69839659,39.78764301,0.696166382,0,0,16.32365984,1.879070857,1.179900949,538.7443479,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
BH,SG1,SG1-1,7/2/2019 0:00,42.346533,-70.960667,1,19.5,26.6,,,,,,,,,,2018.906522,1850.801766,19.5,11,8.120328937,447.4307146,448.962907,1706.66592,128.7466524,15.38918053,51.74407538,3.013643558,0,0,12.33300881,3.255410364,2.062430303,459.0771765,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
BH,SG1,SG1-2,7/2/2019 0:00,42.346533,-70.960667,1,19.5,26.6,,,,,,,,,,2026.331515,1852.067553,19.5,11,8.134537394,432.4411703,433.9220322,1704.346407,132.8475078,14.87362182,53.18651842,3.113866556,0,0,12.14489453,3.359102126,2.128123105,443.6974597,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
BH,SG1,SG1-3,7/2/2019 0:00,42.346533,-70.960667,8,18.6,28,,,,,,,,,,2035.750533,1864.765607,18.60000038,18,8.115313644,446.2437676,447.7891861,1719.58662,129.5519737,15.62706032,54.22702696,2.843529443,0,0,12.23278504,3.236206638,2.057398243,457.3069213,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN1960B9,N01,N01-s,7/17/2019 13:45,42.41999817,-70.86429596,1.789512873,20.58775902,30.05998421,20.84768105,42.34304047,1.224171877,1.723489285,9.254820824,123.1106949,1291.71521,429.7915039,8.42564106,2048.229921,1833.97289,20.58775902,11.78951263,8.154577727,397.2222102,398.5641707,1664.718664,156.2464347,13.0077716,67.14777954,3.880427059,0,0,10.81859742,3.867891277,2.488719898,408.1653028,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN1960B8,N01,N01-m1,7/17/2019 13:44,42.41995239,-70.86430359,7.107217789,12.85813713,30.71040726,23.10013962,36.3062439,1.144948363,3.947042942,10.56173515,121.0832977,1266.047241,81.71248627,8.525391579,2091.036747,1930.648082,12.85813713,17.10721779,8.121429394,420.2717849,421.8371728,1793.509074,119.9066864,17.23235095,55.91645634,1.808066099,0,0,12.81294841,2.923701057,1.852133732,427.9947148,Y,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN1960B8,N01,N01-m2,7/17/2019 13:44,42.41995239,-70.86430359,7.107217789,12.85813713,30.71040726,23.10013962,36.3062439,1.144948363,3.947042942,10.56173515,121.0832977,1266.047241,81.71248627,8.525391579,2090.07412,1927.010738,12.85813713,17.10721779,8.128279003,412.5663457,414.1030331,1788.613989,121.4803199,16.9164058,56.67262208,1.836808093,0,0,12.71116484,2.962071178,1.876440799,420.1476802,Y,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN1960B5,N01,N01-d,7/17/2019 13:41,42.41969681,-70.86437225,29.85399246,6.952825069,31.56085205,24.7174015,32.1160202,0.92722404,0.412683815,8.068171501,81.56834412,1286.86145,1.14559412,8.654515266,2153.677703,2084.077865,6.952825069,39.85399246,7.921228925,672.7852129,675.4910828,1982.394338,68.2859394,33.3975243,34.07200425,0.654943654,0,0,17.20641987,1.646287237,1.035216161,682.0921399,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN19609D,F22,F22-s,7/17/2019 12:37,42.4809494,-70.61778259,1.812721014,19.99636841,30.04470253,20.98889732,41.79695511,0.975594878,0.704325676,8.744475365,115.0385742,2426.102295,1005.919189,8.357522011,2049.172493,1858.632679,19.99636841,11.81272125,8.109993268,447.4558172,448.9786443,1702.570059,141.1662492,14.8963544,60.95674966,3.323952079,0,0,11.49947857,3.491173982,2.242820883,459.3971027,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN19609C,F22,F22-m1,7/17/2019 12:36,42.48083878,-70.61779022,13.87285042,10.61831093,31.0687809,23.78204536,34.75237274,0.785368145,2.237299442,10.2632618,112.3856583,3013.6875,89.46072388,8.475473404,2112.705885,1961.911204,10.61831093,23.87285042,8.120704626,415.6949115,417.2886325,1830.24254,113.3875272,18.28126303,54.22863392,1.469493658,0,0,13.30960205,2.751853844,1.737924311,422.530128,Y,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN19609C,F22,F22-m2,7/17/2019 12:36,42.48083878,-70.61779022,13.87285042,10.61831093,31.0687809,23.78204536,34.75237274,0.785368145,2.237299442,10.2632618,112.3856583,3013.6875,89.46072388,8.475473404,2112.966597,1961.430233,10.61831093,23.87285042,8.122600577,413.6948115,415.2808644,1829.405261,113.8315043,18.19330344,54.4322567,1.475922756,0,0,13.28126353,2.762628928,1.744729281,420.4971406,Y,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN196099,F22,F22-d,7/17/2019 12:33,42.48046112,-70.61790466,78.04891205,5.375994682,32.07835007,25.31853676,31.27358627,2.826414108,0.388752103,7.995175838,78.12430573,1741.484619,0.633107364,8.576684952,2183.829993,2119.399181,5.375994682,88.04891205,7.915563391,671.5892185,674.3471239,2018.646315,65.6118231,35.14100335,33.41645189,0.559310212,0,0,17.57639111,1.562756171,0.982469542,680.249099,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN196071,N07,N07-s,7/17/2019 10:49,42.35500336,-70.70674896,1.931664109,20.50839424,30.16820717,20.95059395,42.40874863,1.077902675,1.441347599,8.436882019,112.1363068,1323.74353,412.8804932,8.323519707,2070.130069,1884.090876,20.50839424,11.93166447,8.087770222,480.4545682,482.079319,1729.149675,139.1824643,15.75869129,59.31480538,3.311988841,0,0,11.68565146,3.442307841,2.215188743,493.6335018,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN196070,N07,N07-m,7/17/2019 10:48,42.35502243,-70.7066803,8.711559296,11.21109962,31.08376503,23.69140053,35.27503967,0.920159698,2.963453293,10.14269733,112.5202637,1348.787964,64.60902405,8.428129196,2125.303886,1981.120111,11.21109962,18.7115593,8.093396482,451.6090637,453.3272416,1851.458176,110.1833657,19.47854912,52.02900286,1.460720965,0,0,13.59261112,2.67718774,1.692528468,459.2533778,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN19606D,N07,N07-d,7/17/2019 10:45,42.35512543,-70.70658112,43.05108643,6.093152046,31.8014164,25.01527405,31.61614418,1.399505019,0.352854669,8.291739464,82.27479553,1370.481689,0.366718709,8.54250145,2174.530644,2108.384772,6.093152046,53.05108643,7.916811788,677.1223587,679.8767236,2007.140134,66.65044059,34.59428082,33.50731789,0.598158355,0,0,17.45050449,1.600714992,1.006149511,686.134204,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN196047,F06,F06-s,7/17/2019 9:20,42.17035675,-70.57666016,1.7314924,20.26198769,30.07850456,20.94632721,42.0757103,1.004090548,1.334825039,8.47017765,112.0059204,1005.424988,320.9135742,8.292723656,2082.265692,1905.86884,20.26198769,11.73149204,8.068159406,509.3135156,511.0411427,1755.481208,133.5599045,16.82776464,56.58434976,3.092140868,0,0,12.04000599,3.303914867,2.12418232,523.1007052,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN196046,F06,F06-m,7/17/2019 9:19,42.17037964,-70.57666779,8.978469849,13.04419994,30.78524208,23.1223259,36.54782104,0.970021605,3.02157259,10.24442577,117.9607086,1022.159546,50.41378021,8.385516167,2113.077698,1920.991587,13.04419994,18.97846985,8.190876873,353.4082823,354.7214848,1766.715413,139.8762555,14.39990901,64.45546059,2.162779198,0,0,11.79780672,3.408505437,2.160553949,359.9635087,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN196043,F06,F06-d,7/17/2019 9:16,42.17046738,-70.57667542,28.72817612,7.053301811,31.61566734,24.74735451,32.25074768,0.736874461,0.508068442,9.166518211,92.92353058,1159.703247,1.744956374,8.496931076,2180.57833,2051.981558,7.053301811,38.72817612,8.096708791,437.8791522,439.6379277,1930.198304,100.1293571,21.65373758,49.13986032,0.991913446,0,0,14.58409002,2.413843404,1.518285759,443.9640639,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
BH,SG1,SG1-1,8/15/2019 0:00,42.346533,-70.960667,1,17.2,30.4,,,,,,,,,,2114.549642,1960.915198,17.20000076,11,8.045464384,537.6940764,539.5892424,1822.569488,118.993064,19.3524954,51.75587191,2.250299893,0,0,13.01092795,2.923435685,1.867403907,550.0577074,Y,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
BH,SG1,SG1-2,8/15/2019 0:00,42.346533,-70.960667,1,17.2,30.4,,,,,,,,,,2113.657842,1955.952509,17.20000076,11,8.05582649,523.0437058,524.8872348,1815.719084,121.4082069,18.82520443,52.82985688,2.30463543,0,0,12.85981153,2.982771201,1.905305672,535.0704691,Y,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
BH,SG1,SG1-3,8/15/2019 0:00,42.346533,-70.960667,8,16.1,29.7,,,,,,,,,,2127.435661,1971.031449,16.10000038,18,8.075922046,499.4858484,501.2709725,1831.502155,120.8852424,18.64414216,52.02128385,2.153009471,0,0,13.03929045,2.975217683,1.891766398,510.3307399,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN19703B,F06,F06-d,8/21/2019 8:52,42.1714859,-70.57621765,32.28478622,7.764829159,31.6940403,24.7123909,32.92872238,0.915908515,0.437982947,7.953910828,82.01476288,1392.711914,0.922057509,8.590310097,2151.892474,2096.537298,7.764829159,42.28478622,7.860573446,787.7256044,790.860125,1996.563829,61.98398192,37.98945685,30.75544163,0.619314323,0,0,17.65967677,1.492736328,0.940130606,799.0341962,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN19703E,F06,F06-m,8/21/2019 8:57,42.17185593,-70.5761795,9.630455017,11.89103031,31.4198494,23.83073044,36.21191025,1.276787639,10.9586668,9.825547218,110.8435516,1993.612305,35.98679352,8.469364166,2158.983819,2035.298583,11.89103031,19.63045502,8.019901824,556.1920798,558.2896609,1912.353429,99.52145189,23.42373659,46.27199209,1.325248473,0,0,14.49711199,2.413994643,1.529462122,565.9270359,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN19703F,F06,F06-s,8/21/2019 8:58,42.17195511,-70.57616425,1.426095724,19.0907917,31.02180481,21.96206093,42.18764114,0.998832703,0.930326581,11.45132446,148.9637909,1792.130371,686.4787598,8.400414467,2137.970202,1911.427528,19.0907917,11.42609596,8.173263278,387.4179199,388.7514005,1732.947482,165.3199953,13.15999949,70.76468325,3.624870685,0,0,10.7783035,4.05561766,2.607127016,397.2630324,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN197068,N07,N07-d,8/21/2019 10:24,42.35699463,-70.70661163,46.18147278,7.579334259,31.93629074,24.92863464,33.0026741,0.979415596,0.424307734,8.493974686,87.34592438,1126.293701,0.584732473,8.589168549,2174.51867,2084.146153,7.579334259,56.18147278,7.972460533,598.9466894,601.3358293,1975.729835,79.38697899,29.02943993,39.23422133,0.791364621,0,0,16.24322858,1.904270039,1.199923965,607.4712193,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN19706B,N07,N07-m,8/21/2019 10:28,42.35730743,-70.70704651,12.34600258,11.36139488,31.75318527,24.18525887,36.0918808,0.956124127,3.988068819,10.35593891,115.7464752,1163.029053,32.31678009,8.499031067,2165.033497,2005.214458,11.36139488,22.34600258,8.116999218,430.0005388,431.6333313,1866.652735,120.1758999,18.3859351,56.45019028,1.586538597,0,0,13.07036633,2.907148399,1.841770438,437.3310442,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN19706C,N07,N07-s,8/21/2019 10:29,42.3573761,-70.70716095,1.637871146,20.76087952,31.00675964,21.52181435,43.69522095,0.899309456,1.080034137,8.342495918,111.9511871,1189.666992,395.4592896,8.392214775,2123.2166,1922.111987,20.76087952,11.63787079,8.098602733,474.8484755,476.4492409,1757.042501,149.6722741,15.39718297,63.30326549,3.534452891,0,0,11.36767311,3.681939414,2.376897693,488.0465523,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN197096,F22,F22-d,8/21/2019 12:18,42.4806633,-70.61987305,75.41268158,6.995549202,31.99738693,25.05591965,32.57276917,0.998646438,0.343282044,8.460741043,85.86571503,2185.872559,0.638234735,8.602003098,2180.273428,2079.644083,6.995549202,85.41268158,8.00964744,541.0896027,543.2645835,1968.373927,84.51827038,26.75180993,42.05659147,0.816303633,0,0,15.82758593,2.015174033,1.269369353,548.587962,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN197099,F22,F22-m1,8/21/2019 12:22,42.48027802,-70.62032318,6.502995968,15.67600441,31.10619736,22.82721519,39.21372223,1.727080345,14.32003498,11.43061638,139.1957092,1926.106689,159.7472992,8.438975334,2122.551266,1906.051054,15.67600441,16.50299644,8.201166809,349.7683552,351.0251338,1736.382477,156.5489604,13.11963023,70.23058228,2.846638183,0,0,11.0506776,3.818341605,2.435789125,357.19189,Y,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN197099,F22,F22-m2,8/21/2019 12:22,42.48027802,-70.62032318,6.502995968,15.67600441,31.10619736,22.82721519,39.21372223,1.727080345,14.32003498,11.43061638,139.1957092,1926.106689,159.7472992,8.438975334,2105.5884,1923.626797,15.67600441,16.50299644,8.126455033,424.2138361,425.7381104,1773.119202,134.5956272,15.91204175,60.88875212,2.396737629,0,0,12.00951185,3.282884037,2.094211064,433.2174128,Y,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN19709A,F22,F22-s,8/21/2019 12:23,42.48038864,-70.62049866,1.443502188,18.9736042,31.02453995,21.9932003,42.08449554,1.291758657,1.29128015,9.657910347,125.3573074,1822.961792,857.8235474,8.40171814,2114.592804,1898.531446,18.9736042,11.44350243,8.156471586,400.7933236,402.1748645,1727.015111,157.856925,13.65941649,68.41946625,3.451507579,0,0,10.97383112,3.871772076,2.488241493,410.9148225,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
